0.000000
14.192946	1459.010000
14.168231	1509.005000
14.143521	1559.000000
14.134130	1578.001000
14.120542	1605.496000
14.106954	1632.990000
14.106944	1633.010000
14.094100	1659.000000
14.093611	1659.990000
14.093601	1660.010000
14.084708	1678.005000
14.064452	1718.990000
14.064442	1719.010000
14.044676	1759.000000
14.035278	1778.011000
14.020459	1807.990000
14.020449	1808.010000
14.007844	1833.505000
13.995238	1859.000000
13.993759	1861.990000
13.993749	1862.010000
13.991337	1866.887000
13.991328	1866.907000
13.985829	1878.023000
13.979911	1889.990000
13.979862	1890.010000
13.962383	1893.990000
13.962295	1894.010000
13.847750	1919.990000
13.847662	1920.010000
13.705573	1951.990000
13.705483	1952.010000
13.674263	1959.000000
13.598141	1975.990000
13.598051	1976.010000
13.588990	1978.027000
13.533576	1990.340000
13.533486	1990.360000
13.477808	2002.690000
13.477717	2002.710000
13.394834	2020.990000
13.394743	2021.010000
13.221186	2059.000000
13.133572	2078.032000
12.980796	2110.990000
12.980703	2111.010000
12.849958	2138.990000
12.849864	2139.010000
12.755866	2159.000000
12.708708	2168.990000
12.708613	2169.010000
12.665878	2178.041000
12.571117	2197.990000
12.571022	2198.010000
12.442111	2224.990000
12.442015	2225.010000
12.307427	2252.990000
12.307330	2253.010000
12.278398	2259.000000
12.186143	2278.045000
12.162121	2282.990000
12.162024	2283.010000
12.035385	2308.990000
12.035287	2309.010000
11.893179	2337.990000
11.893081	2338.010000
11.789620	2359.000000
11.695371	2378.047000
11.641072	2388.990000
11.640973	2389.010000
11.466715	2423.990000
11.466615	2424.010000
11.326031	2451.990000
11.325930	2452.010000
11.290608	2459.000000
11.194185	2478.047000
11.044556	2507.518000
10.894483	2536.990000
10.894381	2537.010000
10.782186	2559.000000
10.741386	2566.990000
10.741284	2567.010000
10.684860	2578.054000
10.603401	2593.990000
10.603299	2594.010000
10.455109	2622.990000
10.455007	2623.010000
10.306830	2651.990000
10.306728	2652.010000
10.271003	2659.000000
10.173604	2678.067000
10.158678	2680.990000
10.158576	2681.010000
10.010759	2709.990000
10.010657	2710.010000
9.868258	2737.990000
9.868157	2738.010000
